name,time,metric1,metric2,value1,value2
ASADCurrent,1712780738000000000,mA,null,1148.6622358926002,null
ASADCurrent,1712780798000000000,mA,null,1148.5201460634,null
ASADCurrent,1712780858000000000,mA,null,1148.629032771,null
ASADCurrent,1712780918000000000,mA,null,1148.3443648314,null
ASADCurrent,1712780978000000000,mA,null,1148.2283980464001,null
ASADCurrent,1712781038000000000,mA,null,1148.3719527192002,null
ASADCurrent,1712781098000000000,mA,null,1148.4154097460003,null
ASADCurrent,1712781158000000000,mA,null,1148.0875289202002,null
ASADCurrent,1712781218000000000,mA,null,1148.0369918160002,null
ASADCurrent,1712781278000000000,mA,null,1148.2579390590001,null
ASADCurrent,1712781338000000000,mA,null,1147.9715621352,null
ASADCurrent,1712781398000000000,mA,null,1148.0470015806002,null
ASADCurrent,1712781458000000000,mA,null,1147.874638317,null
ASADCurrent,1712781518000000000,mA,null,1147.8409469142002,null
ASADCurrent,1712781578000000000,mA,null,1148.0872847796002,null
ASADCurrent,1712781638000000000,mA,null,1147.9378707324001,null
ASADCurrent,1712781698000000000,mA,null,1147.9517867466002,null
ASADCurrent,1712781758000000000,mA,null,1147.7359664562,null
ASADCurrent,1712835132000000000,mA,null,1151.8939250148,null
ASADCurrent,1712944236000000000,mA,null,162.1564775358,null
ASADCurrent,1712944296000000000,mA,null,162.26756150880001,null
ASADCurrent,1712944356000000000,mA,null,162.60862592700002,null
ASADCurrent,1712944828000000000,mA,null,163.06297158360002,null
ASADCurrent,1712944888000000000,mA,null,163.51389927180003,null
ASADCurrent,1712944948000000000,mA,null,163.44920201280001,null
ASADCurrent,1712945008000000000,mA,null,163.68284456700002,null
ASADCurrent,1712945068000000000,mA,null,163.6855301136,null
ASADCurrent,1712945128000000000,mA,null,163.84275666000002,null
ASADCurrent,1712945188000000000,mA,null,164.1298660056,null
ASADCurrent,1712945248000000000,mA,null,164.35838160720002,null
ASADCurrent,1712945308000000000,mA,null,164.3842605108,null
ASADCurrent,1712945338000000000,mA,null,164.52317651220002,null
ASADCurrent,1712945691000000000,mA,null,164.58274681860001,null
ASADCurrent,1712945751000000000,mA,null,164.79392843760002,null
ASADCurrent,1712945811000000000,mA,null,164.76316672200002,null
ASADCurrent,1712945871000000000,mA,null,165.0859205952,null
ASADCurrent,1712945931000000000,mA,null,165.2702467482,null
ASADCurrent,1712945991000000000,mA,null,165.50828383320004,null
ASADCurrent,1712946051000000000,mA,null,165.40183853160002,null
ASADCurrent,1712946111000000000,mA,null,165.70579357860004,null
ASADCurrent,1712946171000000000,mA,null,165.7563306828,null
ASADCurrent,1712946231000000000,mA,null,165.64939710000002,null
ASADCurrent,1712946291000000000,mA,null,166.16428962540002,null
ASADCurrent,1712946321000000000,mA,null,166.02488534280002,null
ASADCurrent,1712946646000000000,mA,null,166.14939704880004,null
ASADCurrent,1712946706000000000,mA,null,166.0090162038,null
ASADCurrent,1712946766000000000,mA,null,166.1784497802,null
ASADCurrent,1712946826000000000,mA,null,166.53611575920002,null
ASADCurrent,1712946886000000000,mA,null,166.30100836140002,null
ASADCurrent,1712946946000000000,mA,null,166.5444165396,null
ASADCurrent,1712946976000000000,mA,null,166.5756665364,null
ASADCurrent,1712951270000000000,mA,null,164.29759059780002,null
ASADCurrent,1712951330000000000,mA,null,164.62425072060003,null
ASADCurrent,1712951390000000000,mA,null,164.69334251040002,null
ASADCurrent,1712951450000000000,mA,null,164.93015889240002,null
ASADCurrent,1712951510000000000,mA,null,164.97410420040003,null
ASADCurrent,1712951570000000000,mA,null,165.2072584734,null
ASADCurrent,1712951630000000000,mA,null,165.40891860900004,null
ASADCurrent,1712951690000000000,mA,null,166.09080330480003,null
ASADCurrent,1712952689000000000,mA,null,165.40159439100003,null
ASADCurrent,1712952749000000000,mA,null,165.60642835440004,null
ASADCurrent,1712952809000000000,mA,null,165.511457661,null
ASADCurrent,1712952869000000000,mA,null,165.9931470648,null
ASADCurrent,1712952929000000000,mA,null,165.95652597480003,null
ASADCurrent,1712952989000000000,mA,null,166.2844068006,null
ASADCurrent,1712953049000000000,mA,null,166.2375318054,null
ASADCurrent,1712953109000000000,mA,null,166.31907476580002,null
ASADCurrent,1712953169000000000,mA,null,166.56223880340002,null
ASADCurrent,1712953229000000000,mA,null,167.1511059306,null
ASADCurrent,1712953289000000000,mA,null,166.8893872074,null
ASADCurrent,1712953349000000000,mA,null,166.98435790080003,null
ASADCurrent,1712953409000000000,mA,null,167.0993481234,null
ASADCurrent,1712953469000000000,mA,null,167.29026607260002,null
ASADCurrent,1712953529000000000,mA,null,167.3354320836,null
ASADCurrent,1712953589000000000,mA,null,167.3593578624,null
ASADCurrent,1712953649000000000,mA,null,167.29221919740002,null
ASADCurrent,1712953709000000000,mA,null,167.54514885900002,null
ASADCurrent,1712953769000000000,mA,null,167.65135002000002,null
ASADCurrent,1712953829000000000,mA,null,167.68894767240002,null
ASADCurrent,1712953889000000000,mA,null,167.92918202280003,null
ASADCurrent,1712953949000000000,mA,null,168.08616442860003,null
ASADCurrent,1712954009000000000,mA,null,168.10227770820003,null
ASADCurrent,1712954069000000000,mA,null,168.0514964634,null
ASADCurrent,1712954099000000000,mA,null,168.15232653120003,null
ASADCurrent,1712992419000000000,mA,null,160.421126151,null
ASADCurrent,1712992479000000000,mA,null,160.3993976376,null
ASADCurrent,1712992599000000000,mA,null,1062.6090220482001,null
ASADCurrent,1712992659000000000,mA,null,1161.7945587666002,null
ASADCurrent,1712992719000000000,mA,null,1160.728640907,null
ASADCurrent,1712992779000000000,mA,null,1221.8670623808,null
ASADCurrent,1712992839000000000,mA,null,1221.1788300294002,null
ASADCurrent,1712992899000000000,mA,null,1235.7003129174002,null
ASADCurrent,1712992959000000000,mA,null,1220.241574266,null
ASADCurrent,1712993019000000000,mA,null,1220.1522188064002,null
ASADCurrent,1712993079000000000,mA,null,1219.7528047848002,null
ASADCurrent,1712993139000000000,mA,null,1219.6109590962,null
ASADCurrent,1712993199000000000,mA,null,1219.3118868612,null
ASADCurrent,1712993259000000000,mA,null,1219.0389376704002,null
ASADCurrent,1712993319000000000,mA,null,1219.2230196828,null
ASADCurrent,1712993379000000000,mA,null,1219.0140353292002,null
ASADCurrent,1712993439000000000,mA,null,1218.8167697244003,null
ASADCurrent,1712993499000000000,mA,null,1218.7137423912002,null
ASADCurrent,1712993559000000000,mA,null,1218.5487033456002,null
ASADCurrent,1712993619000000000,mA,null,1218.445920153,null
ASADCurrent,1712993679000000000,mA,null,1218.6400119300001,null
ASADCurrent,1712993739000000000,mA,null,1218.6038791212002,null
ASADCurrent,1712993799000000000,mA,null,1218.1890842418002,null
ASADCurrent,1712993859000000000,mA,null,1218.1448947932001,null
ASADCurrent,1712993919000000000,mA,null,1217.9298069246001,null
ASADCurrent,1712993979000000000,mA,null,1218.2940646998002,null
ASADCurrent,1712994039000000000,mA,null,1218.1026584694002,null
ASADCurrent,1712994099000000000,mA,null,1151.6646769914003,null
ASADCurrent,1712994159000000000,mA,null,1152.1109660082002,null
ASADCurrent,1712994399000000000,mA,null,1155.9405554598002,null
ASADCurrent,1712994459000000000,mA,null,1155.5853308868002,null
ASADCurrent,1712994519000000000,mA,null,1155.9002722608,null
ASADCurrent,1712994639000000000,mA,null,1155.6348914286002,null
ASADCurrent,1712994699000000000,mA,null,1155.8165320350001,null
ASADCurrent,1712994819000000000,mA,null,1155.6378211158003,null
ASADCurrent,1712994879000000000,mA,null,1218.5582248290002,null
ASADCurrent,1712994939000000000,mA,null,1218.5440646742002,null
ASADCurrent,1712994999000000000,mA,null,1218.9034396374,null
ASADCurrent,1712995059000000000,mA,null,1219.1375704728002,null
ASADCurrent,1712995119000000000,mA,null,1219.4039278674002,null
ASADCurrent,1712995179000000000,mA,null,1219.4923067646,null
ASADCurrent,1712995239000000000,mA,null,1219.6805391672,null
ASADCurrent,1712995299000000000,mA,null,1219.6903047912003,null
ASADCurrent,1712995359000000000,mA,null,1219.5445528530001,null
ASADCurrent,1712995419000000000,mA,null,1220.1209688096003,null
ASADCurrent,1712995479000000000,mA,null,1219.936398516,null
ASADCurrent,1712995539000000000,mA,null,1220.0550508476001,null
ASADCurrent,1712995599000000000,mA,null,1220.0047578840001,null
ASADCurrent,1712995659000000000,mA,null,1220.2877168394002,null
ASADCurrent,1712995719000000000,mA,null,1220.3358125376,null
ASADCurrent,1712995779000000000,mA,null,1220.3919648756003,null
ASADCurrent,1712995839000000000,mA,null,1220.7471894486002,null
ASADCurrent,1712995899000000000,mA,null,1220.6592988326001,null
ASADCurrent,1712995959000000000,mA,null,1220.3883027666002,null
ASADCurrent,1712996019000000000,mA,null,1220.5191621282002,null
ASADCurrent,1712996079000000000,mA,null,1220.4952363494,null
ASADCurrent,1712996139000000000,mA,null,1220.5530976716002,null
ASADCurrent,1712996199000000000,mA,null,1220.4329804964002,null
ASADCurrent,1712996259000000000,mA,null,1220.5362519702,null
ASADCurrent,1712996319000000000,mA,null,1220.6912812512,null
ASADCurrent,1712996379000000000,mA,null,1220.5445527506001,null
ASADCurrent,1712996439000000000,mA,null,1220.676144534,null
ASADCurrent,1712996499000000000,mA,null,1220.7376679652002,null
ASADCurrent,1712996559000000000,mA,null,1220.6619843792002,null
ASADCurrent,1712996619000000000,mA,null,1220.6236543050002,null
ASADCurrent,1712996679000000000,mA,null,1220.6856660174,null
ASADCurrent,1712996739000000000,mA,null,1220.8248261594001,null
ASADCurrent,1712996799000000000,mA,null,1220.7030000000002,null
ASADCurrent,1712996859000000000,mA,null,1220.9320038828,null
ASADCurrent,1712996919000000000,mA,null,1220.865353499,null
ASADCurrent,1712996979000000000,mA,null,1220.6090058690002,null
ASADCurrent,1712997039000000000,mA,null,1220.6959199226003,null
ASADCurrent,1712997099000000000,mA,null,1221.0230683266002,null
ASADCurrent,1712997159000000000,mA,null,1220.8338593616002,null
ASADCurrent,1712997219000000000,mA,null,1220.7799042890001,null
ASADCurrent,1712997279000000000,mA,null,1220.6932343760002,null
ASADCurrent,1712997339000000000,mA,null,1220.9749726284,null
ASADCurrent,1712997399000000000,mA,null,1220.7650117124,null
ASADCurrent,1712997459000000000,mA,null,1220.7318085908003,null
ASADCurrent,1712997519000000000,mA,null,1220.984982393,null
ASADCurrent,1712997579000000000,mA,null,1221.0438202776002,null
ASADCurrent,1712997639000000000,mA,null,1220.6964082038,null
ASADCurrent,1712997699000000000,mA,null,1220.9488495842002,null
ASADCurrent,1712997759000000000,mA,null,1220.7999238182,null
ASADCurrent,1712997819000000000,mA,null,1220.8575409998002,null
ASADCurrent,1712997879000000000,mA,null,1220.7894257724001,null
ASADCurrent,1712997939000000000,mA,null,1220.9739960660002,null
ASADCurrent,1712997999000000000,mA,null,1220.8328827992002,null
ASADCurrent,1712998059000000000,mA,null,1220.8221406128,null
ASADCurrent,1712998119000000000,mA,null,1220.7379121058,null
ASADCurrent,1712998179000000000,mA,null,1220.6861542986003,null
ASADCurrent,1712998239000000000,mA,null,1220.7901581942,null
ASADCurrent,1712998299000000000,mA,null,1220.6998261722001,null
ASADCurrent,1712998359000000000,mA,null,1220.9183320092,null
ASADCurrent,1712998419000000000,mA,null,1221.0174530928002,null
ASADCurrent,1712998479000000000,mA,null,1220.6903046888,null
ASADCurrent,1712998539000000000,mA,null,1220.8624238118,null
ASADCurrent,1712998599000000000,mA,null,1220.970333957,null
ASADCurrent,1712998659000000000,mA,null,1220.8092011610001,null
ASADCurrent,1712998719000000000,mA,null,1220.9049042762,null
ASADCurrent,1712998779000000000,mA,null,1220.6578339890002,null
ASADCurrent,1712998839000000000,mA,null,1220.7525605418,null
ASADCurrent,1712998899000000000,mA,null,1220.7779511642002,null
ASADCurrent,1712998959000000000,mA,null,1220.7127656240002,null
ASADCurrent,1712999019000000000,mA,null,1221.0440644182002,null
ASADCurrent,1712999079000000000,mA,null,1220.7940644438002,null
ASADCurrent,1712999139000000000,mA,null,1220.9051484168,null
ASADCurrent,1712999199000000000,mA,null,1220.8260468624003,null
ASADCurrent,1712999259000000000,mA,null,1220.9124726348002,null
