name,time,1,2,3,4,metric
HV_currents,1712718088000000000,2.7415573364520003,2.7604855571700004,2.7013644694740004,2.73687716115,mA
HV_currents,1712719828000000000,3.596681760606,3.603188107596,3.616571895288,3.650038688736,mA
HV_currents,1712719888000000000,7.734408387684001,4.881735339954,7.433500215372001,5.0191425524460005,mA
HV_currents,1712719948000000000,7.20479662551,4.819176752610001,7.001334732282,4.960683085776,mA
HV_currents,1712720008000000000,6.862408965258,4.78835400186,6.725372846478,4.93116404583,mA
HV_currents,1712720308000000000,5.816635146564,4.658417491728001,5.872821664248001,4.808915523192001,mA
HV_currents,1712720368000000000,5.707074610908,4.64847364509,5.781974505582,4.782050291568001,mA
HV_currents,1712720428000000000,5.620651279914,4.628842299444,5.704633204908,4.778969237196,mA
HV_currents,1712720488000000000,5.563222086576,4.619542983990001,5.650844147916,4.763104981008,mA
HV_currents,1712720548000000000,5.501705979594,4.616859878796,5.613473546274,4.7536860366600004,mA
HV_currents,1712720608000000000,5.461452077466,4.604899430802001,5.56973819919,4.74897412308,mA
HV_currents,1712720668000000000,5.415509699358,4.605307145604,5.542069744992,4.7438422876679995,mA
HV_currents,1712720728000000000,5.391701108046001,4.596100603578,5.516859786636,4.734638187048,mA
HV_currents,1712720788000000000,5.365678161492,4.588224627822,5.499257249376001,4.723402836636,mA
HV_currents,1712720908000000000,5.325136173456,4.57358351604,5.447797293708,4.712887700994001,mA
HV_currents,1712720968000000000,5.306080999626,4.569630879726,5.4273261043979995,4.705260748650001,mA
HV_currents,1712721028000000000,5.284403755752,4.564020528738,5.422833917358001,4.70683545552,mA
HV_currents,1712721088000000000,5.273661569352,4.56275588043,5.412897394938001,4.701427741230001,mA
HV_currents,1712721148000000000,5.259303660666,4.550648948076001,5.3989911463619995,4.707614264034,mA
HV_currents,1712721268000000000,5.174562458406,4.52889357921,5.367704528472,4.691481453186,mA
HV_currents,1712721328000000000,5.220385207620001,4.537104027588001,5.362343200896,4.681337411256,mA
HV_currents,1712721358000000000,5.219181594462,4.538300316528,5.356972107696,4.682008797906,mA
