name,time,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9,metric
SIABcurrent,1712718088000000000,175.57068514656,185.83472218146002,181.58467378854004,184.41228580368002,173.70874686066003,183.37275954294,183.37405348812004,182.45552330874,188.21003932104003,178.53369753846002,178.15735480356003,184.14348700308005,185.10903866202003,181.33113377544,180.88328225880002,181.45979587164,mA
SIABcurrent,1712719828000000000,184.41101627256003,194.60571737706005,190.26187016562002,193.24102025118003,182.55430259550002,192.365702958,192.35632795896004,191.25613275912002,197.15325129588,187.71416534838005,186.98782264932004,193.11914526366004,194.05244594934004,190.19548833648003,189.65642589168002,190.33245121308005,mA
SIABcurrent,1712719888000000000,189.65752452438002,196.52397889938,191.70959950956004,194.62517538288003,188.46812034930002,194.55078574206004,194.0555221209,192.80239724922004,199.22917881768004,189.39355970766002,188.60588888988005,198.40166425398004,196.09768499772002,191.83098621588005,190.98738278664,197.78184009870003,mA
SIABcurrent,1712719948000000000,188.88877460310002,196.32021915462005,191.54778311988002,194.51143027734003,187.63015656792,194.33198693634,193.93772428140005,192.67288066092004,199.03672278270005,189.21370132764002,188.49414573726003,197.69892995094003,195.90869575926004,191.70115224480006,190.85078612094003,196.64231384820005,mA
SIABcurrent,1712720008000000000,188.47156273176006,196.26370060572003,191.56804678968004,194.51145469140002,187.1775931377,194.30986779798002,193.92197721270003,192.70076151744001,198.98933509224003,189.22620132636004,188.47346702844004,197.35989189972003,195.88086373086003,191.67927724704003,190.85935545600003,196.08323187420004,mA
SIABcurrent,1712720308000000000,187.06953650814003,195.93528267060003,191.40012688500005,194.38440392316005,185.60076224448005,193.94365689798002,193.66755829344,192.48254864916,198.65295817356002,188.98406267928002,188.28755396154003,196.03494086352003,195.55789013112002,191.46291984732002,190.67437012338002,194.03188931082005,mA
SIABcurrent,1712720368000000000,186.96284706594003,195.92495552322,191.41260246966002,194.37693322080003,185.50178764524003,193.94971158486004,193.68696747114004,192.45288556626005,198.64990641606005,189.00125017752003,188.26558130754003,195.93269478024004,195.53955517206003,191.49851554680004,190.71436035366003,193.83311003430003,mA
SIABcurrent,1712720428000000000,186.85095742896004,195.90344673636002,191.37939934806002,194.38040001732006,185.36592340134004,193.91599576800002,193.66894989486002,192.49902813966003,198.62051188782004,188.978252133,188.27275904118002,195.83989693818003,195.53608837554003,191.46726555,190.65535157064002,193.66877899644004,mA
SIABcurrent,1712720488000000000,186.72402873102004,195.84482857830005,191.32146478368006,194.33257287378004,185.22378474402004,193.81792448898005,193.61604462684002,192.41113752366005,198.526590999,188.89993182852,188.19038600274,195.70459421766003,195.44683057218,191.40603508752005,190.59426759252003,193.48381807788004,mA
SIABcurrent,1712720548000000000,186.67026897090005,195.85593697560003,191.35066399944,194.33530724850004,185.21179744056002,193.85842741452004,193.63874970264004,192.45837872976003,198.56423747952005,188.94832049544004,188.25203150424002,195.71230906062004,195.50767040970004,191.45005363770002,190.65010254774003,193.431376677,mA
SIABcurrent,1712720608000000000,186.58645550292002,195.78562448280005,191.29443841926002,194.3167525629,185.11462948176,193.82324675406002,193.59380341818002,192.40354475100006,198.52239178068004,188.88816425160005,188.18477076894,195.62209910892003,195.44731885338004,191.37002434902,190.61096680956004,193.34766086526005,mA
SIABcurrent,1712720668000000000,186.58762737780003,195.82922799396002,191.33293939188002,194.31443322720003,185.08096249302002,193.83701628390006,193.65002899836003,192.42900861558002,198.55903728474004,188.89290057924003,188.23335474834005,195.63445262328005,195.47285596014,191.39668450254,190.61824219944,193.30642551792005,mA
SIABcurrent,1712720728000000000,186.55935589632003,195.79609811454003,191.30308099650006,194.33611291248002,185.06006405766004,193.82351530872003,193.63164521118003,192.43611310704003,198.51680096094003,188.90205585174004,188.20403346228002,195.57634716048003,195.44216748672002,191.38442864442004,190.61968262898003,193.23965306382001,mA
SIABcurrent,1712720788000000000,186.54180218718002,195.83076607974002,191.33672357118004,194.32290490602003,185.0370904272,193.84766081406002,193.62886200834004,192.41470197642005,198.56660564334004,188.90940448380002,188.19226588536003,195.53210888376003,195.45139600140004,191.43862785762002,190.63821290052002,193.18638158490003,mA
SIABcurrent,1712720908000000000,186.44495161116,195.77925241314003,191.31365228448,194.29287561222003,184.94876035812004,193.79819792850003,193.59731904282,192.38135237046,198.50928143046005,188.85210468498005,188.19246119784003,195.48523388856003,195.42754346478003,191.37336907524002,190.59529298304005,193.0689499563,mA
SIABcurrent,1712720968000000000,186.41533735638,195.80168893428004,191.29194818514003,194.32473596052003,184.92405332940004,193.79324187432005,193.60664521374002,192.41457990612003,198.49534100220004,188.90984393688,188.22971705340004,195.49580517654005,195.44729443932002,191.39177727648,190.59910157640005,193.07998511142003,mA
SIABcurrent,1712721028000000000,186.34375533246003,195.72527292648005,191.24897943954005,194.22173304138002,184.83867736158004,193.7498580897,193.53154756518003,192.33596663292005,198.44487714018004,188.79570820638003,188.14631862444003,195.43662549510003,195.37122022836002,191.32148919774005,190.5599170101,192.9864304335,mA
SIABcurrent,1712721088000000000,186.36306685392,195.7520551503,191.28674799036003,194.26514124006005,184.87356505332002,193.78015593816002,193.57307588124004,192.36135725532003,198.49619549430003,188.85049335702004,188.16751002852,195.38640577368005,195.41540967696002,191.387919855,190.58035157832,192.98755348026,mA
SIABcurrent,1712721148000000000,186.34919966784003,195.74475534636002,191.27141596068003,194.25432581148004,184.89522032454005,193.78498992204004,193.54619600118002,192.36396955974004,198.46597088802005,188.84390156082003,188.17134303594003,195.41340772404,195.35718214386003,191.37590813748002,190.56106447092003,192.98701637094004,mA
SIABcurrent,1712721268000000000,186.3974418504,193.49895479508004,191.31057611292002,194.28799280022005,184.96619199696002,193.87883756868004,193.64614716282003,192.48660138312002,198.55930583940005,188.96418963444003,188.28032739978002,195.44285108040003,195.50203076184002,191.43918938100003,190.70850097926004,192.95530250700003,mA
SIABcurrent,1712721328000000000,186.40054243602,195.86184517812003,191.32253900232004,194.31667932072003,184.94268125718003,193.88711393502,193.65129852948004,192.47424786876002,198.53581951368002,188.98862810850002,188.26460474514002,195.43950635418003,195.45061475148,191.43418449870003,190.70840332302,192.97895973114004,mA
SIABcurrent,1712721358000000000,186.37524946986002,195.84385201590004,191.29658685654005,194.29966272090005,184.93938535908003,193.86301725780004,193.65666962268003,192.46291974492004,198.54695232504005,188.9557911978,188.26167505794,195.44895459540004,195.49897900434004,191.38804192530003,190.68362305212003,192.93210915000003,mA
SIABcurrent,1712721628000000000,186.27031783998004,195.71282175588001,191.23152338664005,194.22029261184005,184.75383850308003,193.70510711772005,193.56228486672003,192.34141096830004,198.44624432754003,188.85986835606002,188.14014186726,195.26838820764004,195.34497511386004,191.31382318290005,190.56528810330002,192.85022439276003,mA
SIABcurrent,1712721688000000000,186.24480514728003,195.68503855560002,191.15525386320004,194.20649866794002,184.72661682618002,193.69614715770004,193.49424288150004,192.32795882124006,198.41157636234,188.80713398646003,188.14605006978002,195.22956985224002,195.32778761562003,191.2571825637,190.54893068310002,192.79519510152002,mA
