name,time,1,2,3,4,metric
HV,1712722048000000000,44.02001583204001,44.01393966108001,44.03809493088001,44.06293501503001,V
HV,1712722108000000000,44.020601037030005,44.01686568603001,44.042166463470004,44.06611006338001,V
HV,1712722168000000000,44.0228546988,44.01731392815,44.04280147314,44.06532563967001,V
HV,1712722228000000000,44.024386192710004,44.014524866070005,44.03896651278001,44.06425483905001,V
HV,1712722288000000000,44.02295430816,44.014313196180005,44.03869258704,44.063233843110005,V
HV,1712722348000000000,44.02086251160001,44.015520959670006,44.040361043820006,44.067678910800005,V
HV,1712722408000000000,44.022319298490004,44.015844690090006,44.03798287035001,44.06536299318,V
HV,1712722468000000000,44.02163448414001,44.017562951550005,44.04009956925,44.06427974139,V
HV,1712722528000000000,44.02259322423001,44.015483606160004,44.038294149600006,44.065400346690005,V
HV,1712722588000000000,44.01970455279,44.01568282488,44.03985054585001,44.066371537950005,V
HV,1712722648000000000,44.022244591470006,44.016392541570006,44.040871541790004,44.06556221190001,V
HV,1712722708000000000,44.01845943579001,44.01403927044001,44.04257735208001,44.067554399100004,V
HV,1712722768000000000,44.02218233562001,44.01362838183,44.039788290000004,44.06774116665001,V
HV,1712722828000000000,44.022032921580006,44.01401436810001,44.03788326099001,44.06618477040001,V
HV,1712740138000000000,44.02197066573,44.01456221958001,44.04038594616001,44.06470308117001,V
HV,1712777618000000000,42.022835712870005,42.01216506018,42.04239650094001,42.06528175140001,V
HV,1712777678000000000,42.02243727543001,42.01322340963001,42.040927262880004,42.06670118478001,V
HV,1712777798000000000,42.01863966858001,42.010135519470005,42.03838722420001,42.062430433470006,V
HV,1712777858000000000,42.021764912250006,42.012849874530005,42.040528825440006,42.064248304290004,V
HV,1712777918000000000,42.02334621084,42.014256856740005,42.039532731840005,42.06421095078001,V
HV,1712777978000000000,42.02223805671001,42.01409499153001,42.03994362045,42.065580579480006,V
HV,1712778038000000000,42.02124196311001,42.01461794067001,42.04164943074001,42.06433546248,V
HV,1712778098000000000,42.02308473627001,42.014904317580005,42.03861134526001,42.06716187807,V
HV,1712778158000000000,42.021217060770006,42.01474245237001,42.037802019210005,42.06488331396,V
HV,1712778218000000000,42.02103029322001,42.01766847732001,42.03970704822,42.06335182005,V
HV,1712778278000000000,42.02371974594001,42.013061544420005,42.04055372778001,42.06462183939001,V
HV,1712778338000000000,42.02159059587,42.014792257050004,42.042359147430005,42.06267945687001,V
HV,1712778398000000000,42.02210109384001,42.01258839996,42.03761525166001,42.062007093690006,V
HV,1712778458000000000,42.02420534157,42.01638600681,42.03948292716001,42.06422340195,V
HV,1712778518000000000,42.021528340020005,42.01606227639,42.03807594495001,42.06333936888001,V
HV,1712778578000000000,42.021080097900004,42.015252950340006,42.03955763418001,42.063277113030004,V
HV,1712778638000000000,42.02187697278001,42.01367165175,42.039632341200004,42.0639121227,V
HV,1712778698000000000,42.020320576530004,42.015975118200004,42.041363053830004,42.06249268932,V
HV,1712778758000000000,42.02137892598,42.014792257050004,42.04024244853001,42.06218141007,V
HV,1712778818000000000,42.02396876934001,42.014817159390006,42.03948292716001,42.06130982817,V
HV,1712778878000000000,42.02171510757,42.01464284301001,42.039731950560004,42.06239307996,V
HV,1712778938000000000,42.0225742383,42.014580587160005,42.041275895640005,42.062741712720005,V
HV,1712778998000000000,42.022736103510006,42.016336202130006,42.03957008535001,42.06375025749001,V
HV,1712779058000000000,42.02263649415001,42.016734639570004,42.041487565530005,42.063065443140005,V
HV,1712779118000000000,42.02264894532001,42.0151035363,42.04110157926001,42.06224366592001,V
HV,1712779178000000000,42.02112990258001,42.01572609480001,42.039009782700006,42.06236817762001,V
HV,1712779208000000000,42.02378200179,42.01399538217001,42.04059108129,42.06300318729001,V
HV,1712779298000000000,42.02323415031,42.01821632880001,42.039532731840005,42.06108570711,V
HV,1712779358000000000,42.023495624880006,42.015564229590005,42.03752809347001,42.061782972630006,V
HV,1712779418000000000,42.02363258775001,42.01553932725,42.038461931220006,42.061434339870004,V
HV,1712779478000000000,42.02101784205001,42.016448262660006,42.03859889409001,42.06169581444001,V
HV,1712779538000000000,42.02388161115,42.01473000120001,42.039433122480006,42.062517591660004,V
HV,1712779598000000000,42.02267384766,42.013285665480005,42.039433122480006,42.061533949230004,V
HV,1712779658000000000,42.02298512691001,42.016410909150004,42.04162452840001,42.06302808963,V
HV,1712779718000000000,42.022947773400006,42.01710817467001,42.040055680980004,42.062629652190004,V
HV,1712779778000000000,42.02103029322001,42.01704591882,42.04145021202,42.063065443140005,V
HV,1712779838000000000,42.02223805671001,42.016884053610006,42.039868913430006,42.06083668371001,V
HV,1712779898000000000,42.02223805671001,42.01648561617001,42.03837477303001,42.0630405408,V
HV,1712779958000000000,42.024454364970005,42.01634865330001,42.03826271250001,42.06190748433001,V
HV,1712780018000000000,42.02268629883,42.0175937703,42.038997331530005,42.061459242210006,V
HV,1712780078000000000,42.02279835936,42.01809181710001,42.04010548566001,42.060911390730006,V
HV,1712780138000000000,42.02269875,42.01878908262,42.036706316250005,42.06321485718001,V
HV,1712780198000000000,42.02042018589,42.016099629900005,42.040391862570004,42.06333936888001,V
HV,1712780258000000000,42.02354542956,42.01887624081001,42.037702409850006,42.061123060620005,V
HV,1712780738000000000,42.02420534157,42.017307393390006,42.03709230252001,42.05910597108001,V
HV,1712780798000000000,42.02374464828001,42.017643574980006,42.03891017334001,42.061770521460005,V
HV,1712780858000000000,42.02373219711001,42.01667238372001,42.040404313740005,42.06347633175,V
HV,1712780918000000000,42.02362013658001,42.017718282000004,42.03960743886,42.06255494517001,V
HV,1712780978000000000,42.02150343768,42.01810426827001,42.038661149940005,42.06256739634001,V
HV,1712781038000000000,42.024242695080005,42.019486348140006,42.039433122480006,42.06137208402001,V
HV,1712781098000000000,42.02440456029001,42.01667238372001,42.037590349320006,42.06043824627,V
HV,1712781158000000000,42.02365749009,42.017842793700005,42.038225358990005,42.06223121475001,V
HV,1712781218000000000,42.02362013658001,42.01959840867001,42.03750319113001,42.060139418190005,V
HV,1712781278000000000,42.024790546560006,42.01842799869001,42.03592189254,42.059815687770005,V
HV,1712781338000000000,42.02320924797001,42.017419453920006,42.04045411842001,42.06082423254001,V
HV,1712781398000000000,42.02538820272,42.018689473260004,42.03914674557001,42.060139418190005,V
HV,1712781458000000000,42.021515888850004,42.01778053785001,42.038673601110006,42.06006471117001,V
HV,1712781518000000000,42.02231276373001,42.018714375600005,42.040304704380006,42.064696546410005,V
HV,1712781578000000000,42.02548781208001,42.01984743207001,42.03989381577001,42.06107325594,V
HV,1712781638000000000,42.023259052650005,42.017631123810006,42.03874830813,42.05979078543,V
HV,1712781698000000000,42.024342304440005,42.01883888730001,42.03795143325001,42.058944105870005,V
HV,1712781758000000000,42.024566425500005,42.017743184340006,42.038773210470005,42.061533949230004,V
HV,1712835132000000000,44.021671837650004,44.013454065450006,44.03854317300001,44.063781694590006,V
HV,1712944236000000000,42.021416279490005,42.012526144110005,42.04123854213,42.064572034710004,V
HV,1712944296000000000,42.020021748450006,42.013186056120006,42.040952165220006,42.06401173206,V
HV,1712944356000000000,42.0217026564,42.01516579215001,42.03923390376001,42.064684095240004,V
HV,1712944828000000000,42.022711201170004,42.01311134910001,42.04087745820001,42.063949476210006,V
HV,1712944888000000000,42.020669209290006,42.013733907600006,42.04055372778001,42.065132337360005,V
HV,1712944948000000000,42.02408082987001,42.01440627078001,42.04146266319,42.06195728901,V
HV,1712945008000000000,42.02146608417001,42.01379616345,42.04032960672001,42.063712903980004,V
HV,1712945068000000000,42.02177736342001,42.014256856740005,42.03947047599001,42.06299073612001,V
HV,1712945128000000000,42.02406837870001,42.01575099714,42.038648698770004,42.0629160291,V
HV,1712945188000000000,42.02266139649001,42.015439717890004,42.03925880610001,42.06452223003001,V
HV,1712945248000000000,42.02117970726,42.014157247380005,42.03960743886,42.06310279665001,V
HV,1712945308000000000,42.02339601552001,42.016410909150004,42.038573991750006,42.06162110742,V
HV,1712945338000000000,42.02256178713001,42.015028829280006,42.041823747120006,42.06464674173001,V
HV,1712945691000000000,42.02449171848001,42.01345998186,42.038349870690006,42.0629160291,V
HV,1712945751000000000,42.02342091786001,42.015016378110005,42.03655690221001,42.06170826561001,V
HV,1712945811000000000,42.021627949380004,42.015352559700005,42.039644792370005,42.062318372940005,V
HV,1712945871000000000,42.02299757808001,42.01731984456001,42.03710475369,42.062629652190004,V
HV,1712945931000000000,42.02388161115,42.01821632880001,42.038237810160005,42.06194483784,V
HV,1712945991000000000,42.022175800860005,42.018403096350006,42.03766505634,42.062754163890006,V
HV,1712946051000000000,42.024678486030005,42.01731984456001,42.03923390376001,42.06182032614001,V
HV,1712946111000000000,42.02247462894,42.017631123810006,42.04031715555001,42.060774427860004,V
HV,1712946171000000000,42.02104274439001,42.01797975657001,42.03696779082001,42.061670912100006,V
HV,1712946231000000000,42.023794452960004,42.01441872195001,42.03841212654,42.0629160291,V
HV,1712946291000000000,42.02269875,42.018054463590005,42.03848683356001,42.062729261550004,V
HV,1712946321000000000,42.02236256841,42.017070821160004,42.037689958680005,42.062965833780005,V
HV,1712946646000000000,42.02375709945001,42.016971211800005,42.04107667692001,42.06236817762001,V
HV,1712946706000000000,42.02339601552001,42.017631123810006,42.039956071620004,42.060786879030005,V
HV,1712946766000000000,42.023819355300006,42.01494167109001,42.038561540580005,42.06228101943,V
HV,1712946826000000000,42.02226295905,42.01592531352001,42.03893507568001,42.061210218810004,V
HV,1712946886000000000,42.024018574020005,42.016771993080006,42.038573991750006,42.06269190804001,V
HV,1712946946000000000,42.02362013658001,42.018066914760006,42.04024244853001,42.06310279665001,V
HV,1712946976000000000,42.02166530289001,42.0175937703,42.039769304070006,42.06072462318001,V
HV,1712951270000000000,42.020096455470004,42.015800801820006,42.03923390376001,42.0629160291,V
HV,1712951330000000000,42.02126686545,42.01471755003001,42.04003077864,42.06172071678001,V
HV,1712951390000000000,42.02157814470001,42.01561403427001,42.03709230252001,42.061210218810004,V
HV,1712951450000000000,42.02125441428001,42.01540236438001,42.03817555431001,42.063849866850006,V
HV,1712951510000000000,42.02263649415001,42.01563893661,42.03771486102001,42.06333936888001,V
HV,1712951570000000000,42.02160304704,42.017294942220005,42.038250261330006,42.06347633175,V
HV,1712951630000000000,42.02235011724,42.01637355564001,42.03720436305001,42.065368909590006,V
HV,1712951690000000000,42.02231276373001,42.015215596830004,42.039769304070006,42.06300318729001,V
HV,1712952689000000000,42.020644306950004,42.01648561617001,42.038984880360005,42.06256739634001,V
HV,1712952749000000000,42.023495624880006,42.01758131913,42.03966969471001,42.06139698636,V
HV,1712952809000000000,42.02169020523001,42.01603737405001,42.03668141391,42.062081800710004,V
HV,1712952869000000000,42.021528340020005,42.01649806734,42.03945802482001,42.061857679650004,V
HV,1712952929000000000,42.023682392430004,42.01639845798,42.03755299581,42.06074952552,V
HV,1712952989000000000,42.023694843600005,42.01703346765,42.038972429190004,42.06007716234001,V
HV,1712953049000000000,42.02371974594001,42.01626149511001,42.03852418707,42.06336427122,V
HV,1712953109000000000,42.023470722540004,42.01744435626001,42.039968522790005,42.06051295329001,V
HV,1712953169000000000,42.02236256841,42.018714375600005,42.039445573650006,42.06128492583001,V
HV,1712953229000000000,42.02441701146,42.01595021586,42.03754054464,42.06011451585,V
HV,1712953289000000000,42.021528340020005,42.01831593816001,42.036158464770004,42.062642103360005,V
HV,1712953349000000000,42.02471583954001,42.0184653522,42.038461931220006,42.06218141007,V
HV,1712953409000000000,42.023483173710005,42.01809181710001,42.03830006601,42.06182032614001,V
HV,1712953469000000000,42.02386915998,42.020133808980006,42.03894752685,42.06150904689,V
HV,1712953529000000000,42.02274855468001,42.01526540151001,42.036843279120006,42.059479506180004,V
HV,1712953589000000000,42.02212599618001,42.01820387763001,42.03894752685,42.06127247466001,V
HV,1712953649000000000,42.02167775406001,42.017494160940004,42.03827516367001,42.06052540446001,V
HV,1712953709000000000,42.02225050788,42.01976027388,42.041263444470005,42.059392347990006,V
HV,1712953769000000000,42.02365749009,42.01824123114,42.037802019210005,42.06050050212001,V
HV,1712953829000000000,42.02374464828001,42.01867702209,42.03859889409001,42.05835890088001,V
HV,1712953889000000000,42.02307228510001,42.01831593816001,42.03740358177001,42.06147169338001,V
HV,1712953949000000000,42.02633449164001,42.017606221470004,42.039296159610004,42.06244288464001,V
HV,1712954009000000000,42.02116725609,42.020333027700005,42.03679347444,42.060811781370006,V
HV,1712954069000000000,42.02225050788,42.01824123114,42.03810084729,42.062517591660004,V
HV,1712954099000000000,42.025761737820005,42.0174692586,42.03810084729,42.06238062879,V
HV,1712992419000000000,42.023159443290005,42.011455343490006,42.039433122480006,42.06563038416,V
HV,1712992479000000000,42.024553974330004,42.010695822120006,42.038573991750006,42.065692640010006,V
HV,1712992599000000000,42.02115480492001,42.010994650200004,42.04142530968001,42.06586695639,V
HV,1712992659000000000,42.019810078560006,42.011990743800006,42.039321061950005,42.06367555047,V
HV,1712992719000000000,42.02235011724,42.01358449356,42.04057863012,42.065667737670005,V
HV,1712992779000000000,42.02203883799,42.01260085113,42.03892262451001,42.063812513340004,V
HV,1712992839000000000,42.018714375600005,42.011866232100004,42.038437028880004,42.06550587246001,V
HV,1712992899000000000,42.019013203680004,42.013173604950005,42.04133815149,42.06519459321,V
HV,1712992959000000000,42.01985988324,42.01169191572001,42.04188600297,42.063376722390004,V
HV,1712993019000000000,42.022163349690004,42.01390822398,42.039657243540006,42.06434791365,V
HV,1712993079000000000,42.022499531280005,42.013410177180006,42.04022999736001,42.06323975952001,V
HV,1712993139000000000,42.021615498210004,42.01301173974001,42.03751564230001,42.061222669980005,V
HV,1712993199000000000,42.02155324236001,42.01527785268001,42.04075294650001,42.064497327690006,V
HV,1712993259000000000,42.01810426827001,42.012949483890004,42.039445573650006,42.06269190804001,V
HV,1712993319000000000,42.02253688479001,42.01345998186,42.039445573650006,42.063414075900006,V
HV,1712993379000000000,42.02215089852,42.012750265170006,42.03980665758001,42.063414075900006,V
HV,1712993439000000000,42.02073146514,42.01505373162001,42.039532731840005,42.06315260133,V
HV,1712993499000000000,42.020096455470004,42.012538595280006,42.039196550250004,42.064273206630006,V
HV,1712993559000000000,42.019909687920006,42.01311134910001,42.037777116870004,42.061098158280004,V
HV,1712993619000000000,42.021515888850004,42.01506618279001,42.039445573650006,42.062094251880005,V
HV,1712993679000000000,42.021403828320004,42.01487941524,42.040180192680005,42.06282887091,V
HV,1712993739000000000,42.020121357810005,42.012750265170006,42.037490739960006,42.06116041413001,V
HV,1712993799000000000,42.021615498210004,42.01455568482,42.03798878676,42.06357594111,V
HV,1712993859000000000,42.022723652340005,42.01367165175,42.04036696023,42.061110609450004,V
HV,1712993919000000000,42.02071901397001,42.01451833131001,42.038686052280006,42.062193861240004,V
HV,1712993979000000000,42.024217792740004,42.013522237710006,42.03795143325001,42.06508253268001,V
HV,1712994039000000000,42.021204609600005,42.01367165175,42.03830006601,42.063077894310005,V
HV,1712994099000000000,42.019249775910005,42.01411989387,42.03766505634,42.06158375391001,V
HV,1712994159000000000,42.02190187512001,42.014817159390006,42.03805104261001,42.06147169338001,V
HV,1712994399000000000,42.02035793004001,42.016983662970006,42.040840104690005,42.060774427860004,V
HV,1712994459000000000,42.02221315437001,42.0124887906,42.03924635493001,42.06399928089001,V
HV,1712994519000000000,44.02177144701,44.014300745010004,44.03885445225001,44.06467817883001,V
HV,1712994639000000000,44.019741906300005,44.01361593066001,44.03670039984001,44.063669634060005,V
HV,1712994699000000000,44.02133565606,44.015159875740004,44.03726070249001,44.06425483905001,V
HV,1712994819000000000,44.023527061980005,44.01557076435,44.039053670970006,44.064205034370005,V
HV,1712994879000000000,44.02225704264001,44.016168420510006,44.039377401390006,44.06480269053001,V
HV,1712994939000000000,44.02143526542,44.01609371349001,44.03929024320001,44.062050981960006,V
HV,1712994999000000000,44.019642296940006,44.014948205850004,44.040672323070005,44.06490229989001,V
HV,1712995059000000000,44.020364464800004,44.01499801053001,44.03830660077001,44.06295991737001,V
HV,1712995119000000000,44.02253096838,44.0152594851,44.0404108485,44.062026079620004,V
HV,1712995179000000000,44.02056368352,44.01437545203001,44.03759688408,44.063781694590006,V
HV,1712995239000000000,44.01979171098001,44.01395211225,44.039813192340006,44.06547505371,V
HV,1712995299000000000,44.022020470410006,44.013454065450006,44.04017427627001,44.064105425010005,V
HV,1712995359000000000,44.02214498211001,44.01371554002001,44.03998750872,44.0656867236,V
HV,1712995419000000000,44.02250606604001,44.014300745010004,44.039589071280005,44.06466572766001,V
HV,1712995479000000000,44.021123986170004,44.01459957309,44.03846846598,44.066583207840004,V
HV,1712995539000000000,44.022344200830005,44.014113977460006,44.040460653180006,44.06536299318,V
HV,1712995599000000000,44.02128585138001,44.01718941645001,44.04118282104,44.065524858390006,V
HV,1712995659000000000,44.02240645668,44.013665735340005,44.03986299702001,44.0656867236,V
HV,1712995719000000000,44.02107418149001,44.013105432690004,44.03886690342001,44.06418013203,V
HV,1712995779000000000,44.021783898180004,44.01352877247,44.038182089070006,44.065064165100004,V
HV,1712995839000000000,44.020065636720005,44.015408899140006,44.03919063384001,44.067342729210004,V
HV,1712995899000000000,44.02133565606,44.01524703393,44.03866768470001,44.063345903640005,V
HV,1712995959000000000,44.020812706920005,44.01425094033001,44.03997505755,44.06578633296001,V
HV,1712996019000000000,44.02182125169001,44.01405172161,44.040323690310004,44.06664546369001,V
HV,1712996079000000000,44.02312862454001,44.01359102832001,44.037733846950005,44.066284379760006,V
HV,1712996139000000000,44.022107628600004,44.01298092099,44.03790816333001,44.067467240910005,V
HV,1712996199000000000,44.018646203340005,44.013790247040006,44.03897896395001,44.065935747000005,V
HV,1712996259000000000,44.01880806855001,44.012470423020005,44.04073457892,44.06588594232001,V
HV,1712996319000000000,44.021248497870005,44.01459957309,44.04006221574001,44.06652095199001,V
HV,1712996379000000000,44.02249361487001,44.013354456090006,44.03945210841,44.06883686961,V
HV,1712996439000000000,44.01935592003001,44.014973108190006,44.04102095583001,44.066060258700006,V
HV,1712996499000000000,44.022568321890006,44.0152594851,44.03706148377,44.066483598480005,V
HV,1712996559000000000,44.02154732595,44.013541223640004,44.04093379764001,44.06654585433001,V
HV,1712996619000000000,44.02076290224001,44.01295601865001,44.04051045786001,44.0649396534,V
HV,1712996679000000000,44.02240645668,44.01481124298,44.039240438520004,44.063993364480005,V
HV,1712996739000000000,44.020601037030005,44.014412805540005,44.039887899360004,44.067243119850005,V
HV,1712996799000000000,44.02271773593001,44.01504781521,44.03983809468001,44.06576143062001,V
HV,1712996859000000000,44.021161339680006,44.01425094033001,44.04083418828001,44.06471553234,V
HV,1712996919000000000,44.02170919116001,44.01294356748001,44.039688680640005,44.067355180380005,V
HV,1712996979000000000,44.022456261360006,44.015184778080005,44.03963887596001,44.06491475106001,V
HV,1712997039000000000,44.01893258025,44.014101526290005,44.03953926660001,44.06450386245,V
HV,1712997099000000000,44.021360558400005,44.01456221958001,44.040037313400006,44.065736528280006,V
HV,1712997159000000000,44.02197066573,44.01574508073001,44.040248983290006,44.065599565410004,V
HV,1712997219000000000,44.01999092970001,44.013964563420004,44.03987544819,44.06716841283001,V
HV,1712997279000000000,44.022008019240005,44.01493575468,44.03996260638001,44.066570756670004,V
HV,1712997339000000000,44.021995568070004,44.01446261022001,44.038082479710006,44.065823686470004,V
HV,1712997399000000000,44.022207237960004,44.013640833000004,44.039153280330005,44.064727983510004,V
HV,1712997459000000000,44.021783898180004,44.01374044236,44.04117036987,44.06698164528001,V
HV,1712997519000000000,44.01901973844001,44.01326729790001,44.04103340700001,44.066794877730004,V
HV,1712997579000000000,44.022892052310006,44.01511007106001,44.038045126200004,44.064217485540006,V
HV,1712997639000000000,44.01999092970001,44.015919397110004,44.04169331901001,44.065201127970006,V
HV,1712997699000000000,44.02346480613001,44.01415133097001,44.041108114020005,44.065512407220005,V
HV,1712997759000000000,44.01924385950001,44.012271204300006,44.03972603415001,44.065387895520004,V
HV,1712997819000000000,44.02118624202001,44.01326729790001,44.04029878797001,44.06674507305001,V
HV,1712997879000000000,44.020476525330004,44.014101526290005,44.039576620110005,44.065636918920006,V
HV,1712997939000000000,44.01989132034001,44.01285640929001,44.040784383600005,44.06480269053001,V
HV,1712997999000000000,44.02076290224001,44.01435054969001,44.039589071280005,44.06619722157001,V
HV,1712998059000000000,44.02097457213001,44.01565792254001,44.039028768630004,44.065736528280006,V
HV,1712998119000000000,44.02098702330001,44.01640499274001,44.04019917861,44.06553730956001,V
HV,1712998179000000000,44.021584679460005,44.012470423020005,44.03845601481,44.06775361782,V
HV,1712998239000000000,44.023875694740006,44.016155969340005,44.04080928594001,44.06806489707001,V
HV,1712998299000000000,44.020837609260006,44.01661666263001,44.040896444130006,44.06503926276,V
HV,1712998359000000000,44.022319298490004,44.01199727856,44.036675497500006,44.06394355980001,V
HV,1712998419000000000,44.02165938648,44.01435054969001,44.03869258704,44.06490229989001,V
HV,1712998479000000000,44.019393273540004,44.01357857715001,44.04038594616001,44.066147416890004,V
HV,1712998539000000000,44.020513878840006,44.01361593066001,44.04156880731001,44.06482759287,V
HV,1712998599000000000,44.02035201363,44.01390230757001,44.038406210130006,44.066819780070006,V
HV,1712998659000000000,44.02195821456001,44.013342004920005,44.04104585817001,44.06796528771,V
HV,1712998719000000000,44.020177697250006,44.012881311630004,44.03896651278001,44.066695268370005,V
HV,1712998779000000000,44.02325313624001,44.01314278620001,44.03977583883,44.064628374150004,V
HV,1712998839000000000,44.02260567540001,44.01369063768001,44.039576620110005,44.065201127970006,V
HV,1712998899000000000,44.02282979646001,44.01374044236,44.04125752806001,44.06503926276,V
HV,1712998959000000000,44.02184615403001,44.01304317684001,44.041307332740004,44.067006547620004,V
HV,1712999019000000000,44.02057613469,44.01309298152,44.03844356364001,44.06740498506001,V
HV,1712999079000000000,44.020190148420006,44.014101526290005,44.037621786420004,44.067230668680004,V
HV,1712999139000000000,44.022792442950006,44.01163619463001,44.04166841667001,44.06749214325001,V
HV,1712999199000000000,44.02177144701,44.01361593066001,44.03987544819,44.06786567835,V
HV,1712999259000000000,44.021597130630006,44.01153658527001,44.038817098740004,44.066570756670004,V
HV,1712999319000000000,44.01986641800001,44.014313196180005,44.03911592682,44.06740498506001,V
HV,1712999379000000000,44.021024376810004,44.01372799119,44.04136958859001,44.066172319230006,V
HV,1712999439000000000,44.020165246080005,44.01564547137001,44.039900350530004,44.06512642095001,V
HV,1712999499000000000,44.01997847853001,44.013242395560006,44.03814473556,44.065201127970006,V
HV,1712999559000000000,44.02025240427,44.015396447970005,44.03853072183001,44.06477778819001,V
HV,1712999619000000000,44.021485070100006,44.013541223640004,44.04072212775001,44.065711625940004,V
HV,1712999679000000000,44.0219831169,44.01435054969001,44.03906612214001,44.067230668680004,V
HV,1712999739000000000,44.02094966979001,44.01315523737001,44.039601522450006,44.064416704260005,V
HV,1712999799000000000,44.021236046700004,44.01425094033001,44.039564168940004,44.06591084466,V
HV,1712999859000000000,44.02022750193001,44.01339180960001,44.03977583883,44.065487504880004,V
HV,1712999919000000000,44.01868355685001,44.013105432690004,44.039053670970006,44.06510151861001,V
HV,1712999979000000000,44.020053185550005,44.01263228823001,44.039140829160004,44.06619722157001,V
HV,1713000039000000000,44.01965474811001,44.015483606160004,44.03906612214001,44.06498945808001,V
HV,1713000099000000000,44.01933101769001,44.01374044236,44.041319783910005,44.0656867236,V
HV,1713000159000000000,44.019966027360006,44.014089075120005,44.03920308501001,44.06558711424,V
HV,1713000219000000000,44.02101192564,44.01070235688,44.040659871900004,44.06569917477,V
HV,1713000279000000000,44.021584679460005,44.012358362490005,44.03919063384001,44.06602290519,V
HV,1713000339000000000,44.019729455130005,44.012918665140006,44.03831905194001,44.064964555740005,V
HV,1713000399000000000,44.023726280700004,44.01336690726001,44.040224080950004,44.06632173327001,V
HV,1713000459000000000,44.02281734529001,44.01423848916001,44.03993770404001,44.066259477420004,V
HV,1713000519000000000,44.02209517743,44.014861047660006,44.04004976457001,44.064977006910006,V
HV,1713000579000000000,44.02207027509001,44.01372799119,44.03941475490001,44.066583207840004,V
HV,1713000639000000000,44.02088741394,44.01380269821001,44.03876729406001,44.0683014693,V
HV,1713000699000000000,44.021572228290005,44.01318013971001,44.03965132713,44.06873726025,V
HV,1713000759000000000,44.023539513150006,44.0135163213,44.04090889530001,44.06591084466,V
HV,1713000819000000000,44.022879601140005,44.01509761989001,44.037957968010005,44.06633418444,V
HV,1713000879000000000,44.02076290224001,44.01250777653001,44.04210420762001,44.06522603031001,V
HV,1713000939000000000,44.02193331222001,44.012906213970005,44.039576620110005,44.06298481971,V
HV,1713000999000000000,44.02075045107001,44.01380269821001,44.038294149600006,44.06564937009001,V
HV,1713001059000000000,44.020476525330004,44.014425256710005,44.037086386110005,44.066583207840004,V
HV,1713001119000000000,44.02021505076001,44.013130335030006,44.04084663945,44.06796528771,V
HV,1713001179000000000,44.021696739990006,44.0135163213,44.04190498890001,44.06457856947001,V
HV,1713001239000000000,44.019966027360006,44.01503536404,44.040547811370004,44.06689448709,V
HV,1713001299000000000,44.019405724710005,44.01501046170001,44.039576620110005,44.067915483030006,V
HV,1713001359000000000,44.02182125169001,44.013777795870006,44.04007466691001,44.065711625940004,V
