name,time,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9,metric
SiPM_temps,1712718088000000000,13.421284186205206,15.974771459100083,16.2493209725464,15.980209387520791,14.43920067521784,15.311832676885112,15.768163352071426,15.654776796883375,14.651573663445525,14.962668287817172,14.569458409438418,14.682136026951977,15.501680836105184,15.902598867373468,15.634650973204883,14.875185638804574,C
SiPM_temps,1712719828000000000,12.942422918300284,15.677965095571649,15.950847366567375,15.625114666003826,13.904256963183984,14.837291795188154,15.413871699182767,15.237797395665796,14.293448092682896,14.608533468691531,14.152987583219796,14.208463346615906,15.147198704958612,15.546427002576308,15.277620750596538,14.401843666980255,C
SiPM_temps,1712719888000000000,13.241711210740862,15.796687640983022,16.12993153015479,15.743479573176147,14.320324294765872,15.015244625824515,15.53196891681232,15.29736588155402,14.412823282937106,14.726578408400078,14.271979247853688,14.50450877182595,15.324439770531898,15.72451293497489,15.39663082479932,14.697682399370455,C
SiPM_temps,1712719948000000000,13.960003112598244,16.21221654992283,16.42840513613381,16.03939184110695,15.211897148155632,15.371150287097233,15.768163352071426,15.535639825106923,14.830636448826839,15.021690757671445,14.509962577121472,15.274226877372065,15.797082612060661,16.08068479977205,15.694156010306274,15.466863103584974,C
SiPM_temps,1712720008000000000,14.319149063526936,16.56838418615695,16.726878742112834,16.276121655451593,15.568526289511535,15.667738338157832,15.945309178515755,15.714345282771601,15.129074424462363,15.25778063708854,14.688450074072312,15.688690472666128,16.09248438801614,16.318132709636824,15.872671121610445,15.881037328931253,C
SiPM_temps,1712720308000000000,14.438864380503166,17.043274367802447,17.204436511679273,16.69039883055472,15.568526289511535,16.02364399943055,16.299600831404412,16.071756198100957,15.546887590352096,15.670937926068454,15.045425067973989,15.866317727792154,16.565127229544903,16.852390506832563,16.28920638132018,15.999372821887333,C
SiPM_temps,1712720368000000000,14.37900672201505,16.983913095096757,17.204436511679273,16.69039883055472,15.449649909059568,15.96432638921843,16.35864944021919,16.071756198100957,15.48719999522499,15.670937926068454,15.045425067973989,15.807108642750146,16.565127229544903,16.852390506832563,16.34871141842157,15.940205075409292,C
SiPM_temps,1712720428000000000,14.319149063526936,16.983913095096757,17.204436511679273,16.69039883055472,15.390211718833584,15.96432638921843,16.35864944021919,16.071756198100957,15.48719999522499,15.670937926068454,15.045425067973989,15.747899557708136,16.565127229544903,16.852390506832563,16.34871141842157,15.881037328931253,C
SiPM_temps,1712720488000000000,14.25929140503882,16.92455182239107,17.204436511679273,16.69039883055472,15.3307735286076,15.90500877900631,16.299600831404412,16.071756198100957,15.48719999522499,15.670937926068454,15.045425067973989,15.688690472666128,16.506046874353807,16.852390506832563,16.34871141842157,15.821869582453212,C
